City,State,Petrol_Rate,Diesel_Rate,Date
Kushinagar,Uttar Pradesh,106.61,98.91,2021-11-01
Lakhimpur,Uttar Pradesh,106.76,99.06,2021-11-01
Lalitpur,Uttar Pradesh,107.8,99.99,2021-11-01
Lucknow,Uttar Pradesh,106.61,98.91,2021-11-01
Maharajganj,Uttar Pradesh,107.14,99.4,2021-11-01
Mahoba,Uttar Pradesh,107.54,99.76,2021-11-01
Mainpuri,Uttar Pradesh,106.97,99.22,2021-11-01
Mathura,Uttar Pradesh,106.37,98.66,2021-11-01
Maunathbhanjan,Uttar Pradesh,107.21,99.46,2021-11-01
Meerut,Uttar Pradesh,106.32,98.64,2021-11-01
Mirzapur,Uttar Pradesh,107.03,99.31,2021-11-01
Moradabad,Uttar Pradesh,107.26,99.51,2021-11-01
Muzaffarnagar,Uttar Pradesh,106.48,98.78,2021-11-01
Pilibhit,Uttar Pradesh,107.12,99.38,2021-11-01
Pratapgarh,Uttar Pradesh,107.43,99.68,2021-11-01
Rae Bareli,Uttar Pradesh,107.88,100.08,2021-11-01
Rampur,Uttar Pradesh,106.88,99.15,2021-11-01
Saharanpur,Uttar Pradesh,107.2,99.45,2021-11-01
Sambhal,Uttar Pradesh,107.03,99.29,2021-11-01
Sant Kabir Nagar,Uttar Pradesh,106.87,99.15,2021-11-01
Sant Ravi Nagar,Uttar Pradesh,106.99,99.27,2021-11-01
Shahjahanpur,Uttar Pradesh,106.55,98.86,2021-11-01
Shamli,Uttar Pradesh,106.9,99.17,2021-11-01
Shravasti,Uttar Pradesh,107.31,99.57,2021-11-01
Sidharthnagar,Uttar Pradesh,107.89,100.09,2021-11-01
Sitapur,Uttar Pradesh,107.36,99.61,2021-11-01
Sonbhadra,Uttar Pradesh,107.09,99.37,2021-11-01
Sultanpur,Uttar Pradesh,107.88,100.1,2021-11-01
Unnao,Uttar Pradesh,106.49,98.81,2021-11-01
Varanasi,Uttar Pradesh,107.25,99.51,2021-11-01
Agra,Uttar Pradesh,103.32,0.0,2021-11-04
Aligarh,Uttar Pradesh,103.3,0.0,2021-11-04
Allahabad,Uttar Pradesh,104.22,0.0,2021-11-04
Ambedkarnagar,Uttar Pradesh,105.07,0.0,2021-11-04
Amethi/csm Nagar,Uttar Pradesh,103.82,0.0,2021-11-04
Amroha,Uttar Pradesh,103.45,0.0,2021-11-04
Auraiya,Uttar Pradesh,103.57,0.0,2021-11-04
Azamgarh,Uttar Pradesh,103.64,0.0,2021-11-04
Baghpat,Uttar Pradesh,103.12,0.0,2021-11-04
Bahraich,Uttar Pradesh,103.59,0.0,2021-11-04
Ballia,Uttar Pradesh,103.94,0.0,2021-11-04
Balrampur,Uttar Pradesh,103.62,0.0,2021-11-04
Banda,Uttar Pradesh,104.68,0.0,2021-11-04
Barabanki,Uttar Pradesh,103.28,0.0,2021-11-04
Bareilly,Uttar Pradesh,103.44,0.0,2021-11-04
Basti,Uttar Pradesh,103.85,0.0,2021-11-04
Bijnor,Uttar Pradesh,103.45,0.0,2021-11-04
Budaun,Uttar Pradesh,103.23,0.0,2021-11-04
Bulandshahr,Uttar Pradesh,103.65,0.0,2021-11-04
Chandauli,Uttar Pradesh,103.09,0.0,2021-11-04
Chitrakut,Uttar Pradesh,103.81,0.0,2021-11-04
Deoria,Uttar Pradesh,103.09,0.0,2021-11-04
Etah,Uttar Pradesh,103.24,0.0,2021-11-04
Etawah,Uttar Pradesh,103.62,0.0,2021-11-04
Faizabad,Uttar Pradesh,103.5,0.0,2021-11-04
Farrukkhabad,Uttar Pradesh,103.72,0.0,2021-11-04
Fatehpur,Uttar Pradesh,103.48,0.0,2021-11-04
Firozabad,Uttar Pradesh,103.13,0.0,2021-11-04
Gautam Budh Nagar,Uttar Pradesh,103.25,0.0,2021-11-04
Ghaziabad,Uttar Pradesh,103.18,0.0,2021-11-04
Ghazipur,Uttar Pradesh,104.33,0.0,2021-11-04
Gonda,Uttar Pradesh,103.06,0.0,2021-11-04
Gorakhpur,Uttar Pradesh,103.26,0.0,2021-11-04
Hamirpur,Uttar Pradesh,103.58,0.0,2021-11-04
Hapur,Uttar Pradesh,103.23,0.0,2021-11-04
Hardoi,Uttar Pradesh,103.63,0.0,2021-11-04
Hathras,Uttar Pradesh,103.07,0.0,2021-11-04
Jalaun,Uttar Pradesh,104.1,0.0,2021-11-04
Jaunpur,Uttar Pradesh,104.26,0.0,2021-11-04
Jhansi,Uttar Pradesh,103.29,0.0,2021-11-04
Kannuaj,Uttar Pradesh,103.69,0.0,2021-11-04
Kanpur Rural,Uttar Pradesh,103.38,0.0,2021-11-04
