City,State,Petrol_Rate,Diesel_Rate,Date
Mamit,Mizoram,94.76,79.78,2022-01-18
Saiha,Mizoram,97.45,82.2,2022-01-18
Serchhip,Mizoram,95.29,80.26,2022-01-18
Aizawl,Mizoram,94.5,79.55,2022-01-27
Champhai,Mizoram,96.35,81.15,2022-01-27
Kolasib,Mizoram,93.36,78.57,2022-01-27
Lawngtlai,Mizoram,96.61,81.47,2022-01-27
Lunglei,Mizoram,96.35,81.28,2022-01-27
Mamit,Mizoram,94.76,79.78,2022-01-27
Saiha,Mizoram,97.45,82.2,2022-01-27
Serchhip,Mizoram,95.29,80.26,2022-01-27
