City,State,Petrol_Rate,Diesel_Rate,Date
Mysore,Karnataka,100.38,84.83,2021-11-12
Raichur,Karnataka,100.39,84.87,2021-11-12
Ramanagara,Karnataka,100.94,85.33,2021-11-12
Shimoga,Karnataka,102.1,86.3,2021-11-12
Tumkur,Karnataka,101.15,85.53,2021-11-12
Udupi,Karnataka,100.23,84.66,2021-11-12
Uttar Kannad,Karnataka,101.04,85.39,2021-11-12
Yadgir,Karnataka,101.25,85.64,2021-11-12
Bagalkot,Karnataka,101.08,85.49,2021-11-14
Bangalore,Karnataka,100.58,85.01,2021-11-14
Bangalore Rural,Karnataka,100.65,85.08,2021-11-14
Belgaum,Karnataka,100.32,84.8,2021-11-14
Bellary,Karnataka,102.54,86.81,2021-11-14
Bidar,Karnataka,101.12,85.53,2021-11-14
Bijapur,Karnataka,100.74,85.18,2021-11-14
Chamrajnagar,Karnataka,100.89,85.29,2021-11-14
Chikkaballapura,Karnataka,100.76,85.18,2021-11-14
Chikmagalur,Karnataka,102.15,86.29,2021-11-14
Chitradurga,Karnataka,101.99,86.16,2021-11-14
Dakshin Kannad,Karnataka,99.76,84.24,2021-11-14
Davangere,Karnataka,102.43,86.55,2021-11-14
Dharwad,Karnataka,100.3,84.78,2021-11-14
Gadag,Karnataka,100.76,85.2,2021-11-14
Gulbarga,Karnataka,100.28,84.77,2021-11-14
Hassan,Karnataka,100.39,84.72,2021-11-14
Haveri,Karnataka,101.03,85.44,2021-11-14
Kodagu,Karnataka,101.92,86.09,2021-11-14
Kolar,Karnataka,100.44,84.89,2021-11-14
Koppal,Karnataka,101.69,86.04,2021-11-14
Mandya,Karnataka,100.5,84.94,2021-11-14
Mysore,Karnataka,100.08,84.56,2021-11-14
Raichur,Karnataka,100.6,85.07,2021-11-14
Ramanagara,Karnataka,101.06,85.45,2021-11-14
Shimoga,Karnataka,102.11,86.31,2021-11-14
Tumkur,Karnataka,101.91,86.22,2021-11-14
Udupi,Karnataka,100.2,84.63,2021-11-14
Uttar Kannad,Karnataka,102.86,86.97,2021-11-14
Yadgir,Karnataka,101.4,85.78,2021-11-14
Bagalkot,Karnataka,101.12,85.52,2021-11-16
Bangalore,Karnataka,100.58,85.01,2021-11-16
Bangalore Rural,Karnataka,100.22,84.68,2021-11-16
Belgaum,Karnataka,100.88,85.31,2021-11-16
Bellary,Karnataka,102.51,86.78,2021-11-16
Bidar,Karnataka,100.82,85.26,2021-11-16
Bijapur,Karnataka,100.49,84.95,2021-11-16
Chamrajnagar,Karnataka,101.1,85.48,2021-11-16
Chikkaballapura,Karnataka,100.32,84.78,2021-11-16
Chikmagalur,Karnataka,102.32,86.48,2021-11-16
Chitradurga,Karnataka,102.34,86.47,2021-11-16
Dakshin Kannad,Karnataka,99.76,84.24,2021-11-16
Davangere,Karnataka,101.51,85.73,2021-11-16
Dharwad,Karnataka,100.41,84.88,2021-11-16
Gadag,Karnataka,101.09,85.5,2021-11-16
Gulbarga,Karnataka,101.09,85.5,2021-11-16
Hassan,Karnataka,100.39,84.72,2021-11-16
Haveri,Karnataka,101.38,85.76,2021-11-16
Kodagu,Karnataka,101.91,86.08,2021-11-16
Kolar,Karnataka,100.51,84.95,2021-11-16
Koppal,Karnataka,102.08,86.39,2021-11-16
Mandya,Karnataka,100.45,84.89,2021-11-16
Mysore,Karnataka,100.32,84.77,2021-11-16
Raichur,Karnataka,101.19,85.6,2021-11-16
Ramanagara,Karnataka,100.93,85.33,2021-11-16
Shimoga,Karnataka,102.08,86.28,2021-11-16
Tumkur,Karnataka,101.64,85.98,2021-11-16
Udupi,Karnataka,100.14,84.58,2021-11-16
Uttar Kannad,Karnataka,101.63,85.93,2021-11-16
Yadgir,Karnataka,101.87,86.2,2021-11-16
Bagalkot,Karnataka,100.85,85.28,2021-11-17
Bangalore,Karnataka,100.58,85.01,2021-11-17
Bangalore Rural,Karnataka,100.65,85.07,2021-11-17
Belgaum,Karnataka,100.32,84.8,2021-11-17
Bellary,Karnataka,101.76,86.1,2021-11-17
Bidar,Karnataka,100.98,85.4,2021-11-17
