City,State,Petrol_Rate,Diesel_Rate,Date
Tapi,Gujarat,95.61,89.62,2021-11-08
The Dangs,Gujarat,96.51,90.52,2021-11-08
Vadodara,Gujarat,94.92,88.9,2021-11-08
Valsad,Gujarat,96.02,90.03,2021-11-08
Ahmedabad,Gujarat,95.21,89.19,2021-11-09
Amreli,Gujarat,96.31,90.32,2021-11-09
Anand,Gujarat,94.88,88.86,2021-11-09
Aravalli,Gujarat,96.1,90.09,2021-11-09
Banas Kantha,Gujarat,95.1,89.11,2021-11-09
Bharuch,Gujarat,95.63,89.64,2021-11-09
Bhavnagar,Gujarat,96.52,90.51,2021-11-09
Botad,Gujarat,96.59,90.58,2021-11-09
Chhotaudepur,Gujarat,95.84,89.83,2021-11-09
Dahod,Gujarat,95.69,89.68,2021-11-09
Devbhumi Dwarka,Gujarat,95.45,89.43,2021-11-09
Gandhi Nagar,Gujarat,95.76,89.75,2021-11-09
Gir Somnath,Gujarat,96.77,90.78,2021-11-09
Jamnagar,Gujarat,94.77,88.75,2021-11-09
Junagadh,Gujarat,95.9,89.9,2021-11-09
Kheda,Gujarat,95.37,89.36,2021-11-09
Kutch,Gujarat,95.03,89.02,2021-11-09
Mahisagar,Gujarat,95.8,89.79,2021-11-09
Mehsana,Gujarat,95.69,89.7,2021-11-09
Morbi,Gujarat,95.56,89.56,2021-11-09
Narmada,Gujarat,95.44,89.43,2021-11-09
Navsari,Gujarat,95.4,89.4,2021-11-09
Panch Mahal,Gujarat,95.15,89.14,2021-11-09
Patan,Gujarat,95.17,89.17,2021-11-09
Porbander,Gujarat,95.67,89.66,2021-11-09
Rajkot,Gujarat,94.97,88.97,2021-11-09
Sabar Kantha,Gujarat,95.94,89.93,2021-11-09
Surat,Gujarat,95.13,89.13,2021-11-09
Surendranagar,Gujarat,96.18,90.16,2021-11-09
Tapi,Gujarat,95.61,89.62,2021-11-09
The Dangs,Gujarat,95.99,89.99,2021-11-09
Vadodara,Gujarat,95.17,89.16,2021-11-09
Valsad,Gujarat,96.06,90.07,2021-11-09
Ahmedabad,Gujarat,95.13,89.12,2021-11-11
Amreli,Gujarat,95.61,89.61,2021-11-11
Anand,Gujarat,95.54,89.52,2021-11-11
Aravalli,Gujarat,96.17,90.15,2021-11-11
Banas Kantha,Gujarat,95.46,89.47,2021-11-11
Bharuch,Gujarat,95.32,89.31,2021-11-11
Bhavnagar,Gujarat,96.68,90.67,2021-11-11
Botad,Gujarat,96.17,90.16,2021-11-11
Chhotaudepur,Gujarat,95.9,89.89,2021-11-11
Dahod,Gujarat,96.1,90.08,2021-11-11
Devbhumi Dwarka,Gujarat,95.66,89.65,2021-11-11
Gandhi Nagar,Gujarat,95.37,89.35,2021-11-11
