City,State,Petrol_Rate,Diesel_Rate,Date
Mandi,Himachal Pradesh,94.91,79.72,2021-12-22
Shimla,Himachal Pradesh,95.99,80.61,2021-12-22
Sirmaur,Himachal Pradesh,95.54,80.29,2021-12-22
Solan,Himachal Pradesh,95.09,79.86,2021-12-22
Una,Himachal Pradesh,93.79,78.74,2021-12-22
Bilaspur,Himachal Pradesh,94.47,79.36,2021-12-29
Chamba,Himachal Pradesh,95.49,80.18,2021-12-29
Hamirpur,Himachal Pradesh,94.33,79.23,2021-12-29
Kangra,Himachal Pradesh,94.63,79.49,2021-12-29
Kinnaur,Himachal Pradesh,97.75,82.09,2021-12-29
Kullu,Himachal Pradesh,96.59,81.08,2021-12-29
Lahul & Spiti,Himachal Pradesh,97.96,82.24,2021-12-29
Mandi,Himachal Pradesh,94.91,79.73,2021-12-29
Shimla,Himachal Pradesh,95.78,80.35,2021-12-29
Sirmaur,Himachal Pradesh,95.54,80.3,2021-12-29
Solan,Himachal Pradesh,94.73,79.57,2021-12-29
Una,Himachal Pradesh,93.57,78.54,2021-12-29
Bilaspur,Himachal Pradesh,94.66,79.52,2022-01-04
Chamba,Himachal Pradesh,95.82,80.52,2022-01-04
Hamirpur,Himachal Pradesh,94.36,79.26,2022-01-04
Kangra,Himachal Pradesh,94.66,79.51,2022-01-04
Kinnaur,Himachal Pradesh,96.91,81.43,2022-01-04
Kullu,Himachal Pradesh,95.94,80.56,2022-01-04
Lahul & Spiti,Himachal Pradesh,97.96,82.24,2022-01-04
Mandi,Himachal Pradesh,94.91,79.73,2022-01-04
Shimla,Himachal Pradesh,95.94,80.6,2022-01-04
Sirmaur,Himachal Pradesh,95.54,80.29,2022-01-04
Solan,Himachal Pradesh,94.02,78.99,2022-01-04
Una,Himachal Pradesh,93.79,78.74,2022-01-04
